Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.2.123.223-52.114.77.34-56516-443-6,10.2.123.223,56516,52.114.77.34,443,6,27/11/2019 01:53:05 PM,4554312,7,6,5868.0,1460.0,1440.0,0.0,838.2857142857143,649.6606073650338,533.0,0.0,243.33333333333334,250.1932586355329,1609.0245903223142,2.854437728464804,379526.00000000006,1231132.0139595105,4285444.0,1.0,4418944.0,736490.6666666666,1739438.1522339524,4285444.0,1.0,4554312.0,910862.4,1962971.8717716767,4420822.0,1.0,0,1,0,0,140,120,1.5370049307118177,1.3174327977529865,0.0,1440.0,561.5,553.9926061711543,306907.8076923077,0,0,0,1,1,0,0,0,0.0,604.6923076923077,838.2857142857143,243.33333333333334,0,0,0,0,0,0,7,5868,6,1460,-1,1021,5,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56516-443-6,10.2.123.223,56516,52.114.77.34,443,6,27/11/2019 01:53:09 PM,468,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.504273504273,468.0,0.0,468.0,468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2136.7521367521367,2136.7521367521367,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56505-443-6,10.2.123.223,56505,52.114.77.34,443,6,27/11/2019 01:53:11 PM,133666,2,3,2612.0,979.0,1440.0,1172.0,1306.0,189.50461735799473,533.0,0.0,326.3333333333333,285.9411361335289,26865.470650726435,37.40667035745814,33416.5,66792.33952333157,133605.0,0.0,0.0,0.0,0.0,0.0,0.0,133666.0,66833.0,94516.13501408107,133666.0,0.0,0,1,0,0,40,60,14.962668142983256,22.444002214474885,0.0,1440.0,687.3333333333334,525.3028332939646,275943.0666666667,0,0,0,1,1,0,0,0,1.0,824.8,1306.0,326.3333333333333,0,0,0,0,0,0,2,2612,3,979,-1,1021,2,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56505-443-6,10.2.123.223,56505,52.114.77.34,443,6,27/11/2019 01:53:11 PM,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.260273972603,73.0,0.0,73.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.630136986301,13698.630136986301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56522-443-6,10.2.123.223,56522,52.114.77.34,443,6,27/11/2019 01:53:13 PM,6262472,20,17,13132.0,7822.0,1440.0,0.0,656.6,603.8937166858351,1460.0,0.0,460.1176470588234,597.7329966583053,3345.963063786952,5.908210048683651,173957.5555555556,470533.1660231793,1878220.0,0.0,5903079.0,310688.3684210527,621994.9989440974,1878220.0,0.0,6262472.0,391404.5,743984.2609411394,2154305.0,0.0,0,0,0,0,400,364,3.193627053342514,2.714582995341137,0.0,1460.0,551.421052631579,599.8345551890637,359801.49359886197,0,1,0,0,0,0,0,0,0.0,566.3243243243244,656.6,460.11764705882354,0,0,0,0,0,0,20,13132,17,7822,-1,1021,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56522-443-6,10.2.123.223,56522,52.114.77.34,443,6,27/11/2019 01:53:20 PM,195,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10256.410256410256,195.0,0.0,195.0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5128.205128205128,5128.205128205128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56523-443-6,10.2.123.223,56523,52.114.77.34,443,6,27/11/2019 01:53:21 PM,6163510,20,17,13231.0,7822.0,1440.0,0.0,661.5500000000002,609.8653410471252,1460.0,0.0,460.11764705882354,597.7349833279943,3415.7484939588,6.003072924356414,171208.61111111115,434071.8331920439,1826314.0,0.0,5892499.0,310131.52631578944,576474.913383379,1826314.0,0.0,6163510.0,385219.37499999994,660264.4273947497,1961514.0,0.0,0,0,0,0,400,364,3.2449042834358997,2.758168640920515,0.0,1460.0,554.0263157894736,603.4017301412146,364093.64793741115,0,1,0,0,0,0,0,0,0.0,569.0,661.55,460.11764705882354,0,0,0,0,0,0,20,13231,17,7822,-1,1026,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56523-443-6,10.2.123.223,56523,52.114.77.34,443,6,27/11/2019 01:53:28 PM,346,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5780.346820809248,346.0,0.0,346.0,346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2890.173410404624,2890.173410404624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56525-443-6,10.2.123.223,56525,52.114.77.34,443,6,27/11/2019 01:53:29 PM,6169867,20,16,13235.0,7823.0,1440.0,0.0,661.75,609.9911884609481,1460.0,0.0,488.9374999999999,605.0635744834311,3413.0395355361793,5.834809729285899,176281.91428571427,488655.02316270064,1867278.0,0.0,5896746.0,310355.05263157893,638564.2954737929,1867278.0,0.0,6169867.0,411324.4666666667,763787.5471148343,2003153.0,0.0,0,0,0,0,400,344,3.2415609607143883,2.5932487685715104,0.0,1460.0,569.1351351351352,604.6026317692823,365544.34234234237,0,1,0,0,0,0,0,0,0.0,584.9444444444445,661.75,488.9375,0,0,0,0,0,0,20,13235,16,7823,-1,1026,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56525-443-6,10.2.123.223,56525,52.114.77.34,443,6,27/11/2019 01:53:36 PM,128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7812.5,7812.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56527-443-6,10.2.123.223,56527,52.114.77.34,443,6,27/11/2019 01:53:37 PM,6167894,21,16,13365.0,7823.0,1440.0,0.0,636.4285714285716,617.2222105067649,1460.0,0.0,488.9374999999999,605.0635744834311,3435.208192618096,5.998806075461089,171330.38888888893,477402.77512756624,1883139.0,0.0,5897890.0,294894.50000000006,618085.9023530033,1883139.0,0.0,6167894.0,411192.9333333333,751218.2788035014,2018999.0,0.0,0,0,0,0,420,344,3.4047277725589966,2.5940783029020924,0.0,1460.0,557.5789473684212,606.8892161061103,368314.5206258891,0,1,0,0,0,0,0,0,0.0,572.6486486486486,636.4285714285714,488.9375,0,0,0,0,0,0,21,13365,16,7823,-1,1021,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56527-443-6,10.2.123.223,56527,52.114.77.34,443,6,27/11/2019 01:53:44 PM,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.260273972603,73.0,0.0,73.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.630136986301,13698.630136986301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56529-443-6,10.2.123.223,56529,52.114.77.34,443,6,27/11/2019 01:53:48 PM,5818930,20,16,12222.0,7822.0,1440.0,0.0,611.1,619.173974361258,1460.0,0.0,488.875,605.0704504435827,3444.619543455584,6.186704428477401,166255.14285714287,618860.85073013,3508057.0,0.0,5545634.0,291875.47368421056,827754.0339723421,3508057.0,0.0,5818930.0,387928.6666666667,967623.7722456024,3646078.0,0.0,0,0,0,0,400,344,3.437058015820778,2.7496464126566225,0.0,1460.0,541.7297297297297,605.7644228873434,366950.5360360361,0,1,0,0,0,0,0,0,0.0,556.7777777777778,611.1,488.875,0,0,0,0,0,0,20,12222,16,7822,-1,1026,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56529-443-6,10.2.123.223,56529,52.114.77.34,443,6,27/11/2019 01:53:53 PM,58,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.379310344826,17241.379310344826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56530-443-6,10.2.123.223,56530,52.114.77.34,443,6,27/11/2019 01:53:55 PM,10202648,28,20,19655.0,8677.0,1440.0,0.0,701.9642857142857,602.1516655352523,1460.0,0.0,433.8499999999999,558.0336034967597,2776.9261470159513,4.7046609860498965,217077.61702127653,553830.9719858638,1880049.0,0.0,9931910.0,367848.5185185186,697116.7287745548,1880049.0,0.0,1.0202648E7,536981.4736842106,858276.4882675802,2015453.0,0.0,0,0,0,0,560,424,2.7443855751957726,1.9602754108541234,0.0,1460.0,578.204081632653,593.1275502084914,351800.29081632645,0,1,0,0,0,0,0,0,0.0,590.25,701.9642857142857,433.85,0,0,0,0,0,0,28,19655,20,8677,-1,1026,20,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56530-443-6,10.2.123.223,56530,52.114.77.34,443,6,27/11/2019 01:54:05 PM,138,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14492.753623188406,138.0,0.0,138.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7246.376811594203,7246.376811594203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1020,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-104.26.11.240-56515-443-6,10.2.123.223,56515,104.26.11.240,443,6,27/11/2019 01:54:22 PM,57583,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34.73247312574892,57583.0,0.0,57583.0,57583.0,0,0,0,0,0,57583.0,57583.0,0.0,57583.0,57583.0,0,0,0,0,0,40,0.0,34.73247312574892,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,31,0,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56533-443-6,10.2.123.223,56533,52.114.77.34,443,6,27/11/2019 01:54:19 PM,6172678,20,16,13240.0,7825.0,1440.0,0.0,662.0000000000001,609.2526051172085,1460.0,0.0,489.0625,605.0499118530084,3412.619287771045,5.832152592440428,176362.22857142857,491625.75493506814,1884858.0,0.0,5890316.0,310016.6315789474,642926.0226198665,1884858.0,1.0,6172678.0,411511.86666666664,763877.0548598835,2019149.0,0.0,0,0,0,0,400,344,3.240084773578016,2.5920678188624127,0.0,1460.0,569.3243243243243,604.2176784926133,365079.00300300313,0,1,0,0,0,0,0,0,0.0,585.1388888888889,662.0,489.0625,0,0,0,0,0,0,20,13240,16,7825,-1,1021,14,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.77.34-56533-443-6,10.2.123.223,56533,52.114.77.34,443,6,27/11/2019 01:54:26 PM,72,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,72.0,0.0,72.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13888.888888888889,13888.888888888889,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
8.252.215.254-10.2.123.223-80-56517-6,10.2.123.223,56517,8.252.215.254,80,6,27/11/2019 01:53:10 PM,83556828,4,4,281.0,335.0,281.0,0.0,70.25,140.5,335.0,0.0,83.75,167.5,7.372228155908456,0.09574322280400592,1.1936689714285713E7,3.1502346402813636E7,8.3377262E7,1.0,8.3493685E7,2.7831228333333332E7,4.810431123003893E7,8.3377262E7,187.0,134689.0,44896.33333333333,39114.48836854872,71616.0,1.0,0,0,0,0,80,104,0.04787161140200296,0.04787161140200296,0.0,335.0,68.44444444444444,136.4845331082529,18628.027777777777,0,1,0,0,0,0,0,0,1.0,77.0,70.25,83.75,0,0,0,0,0,0,4,281,4,335,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
8.252.215.254-10.2.123.223-80-56524-6,10.2.123.223,56524,8.252.215.254,80,6,27/11/2019 01:53:24 PM,69331120,4,4,281.0,335.0,281.0,0.0,70.25,140.5,335.0,0.0,83.75,167.5,8.884899017930188,0.11538829893415828,9904445.714285716,2.6101526513386924E7,6.9097064E7,1.0,6.9259077E7,2.3086359E7,3.98465213136583E7,6.9097064E7,199.0,184075.0,61358.33333333333,56812.961384998525,112141.0,1.0,0,0,0,0,80,104,0.05769414946707914,0.05769414946707914,0.0,335.0,68.44444444444444,136.4845331082529,18628.027777777777,0,1,0,0,0,0,0,0,1.0,77.0,70.25,83.75,0,0,0,0,0,0,4,281,4,335,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
8.252.215.254-10.2.123.223-80-56526-6,10.2.123.223,56526,8.252.215.254,80,6,27/11/2019 01:53:33 PM,60118063,4,4,281.0,335.0,281.0,0.0,70.25,140.5,335.0,0.0,83.75,167.5,10.246504449087125,0.13307148635178084,8588294.714285715,2.265139468023691E7,5.9956793E7,1.0,6.0061626E7,2.0020542E7,3.458584734092506E7,5.9956793E7,183.0,113950.0,37983.33333333333,32899.51753952227,57595.0,1.0,0,0,0,0,80,104,0.06653574317589042,0.06653574317589042,0.0,335.0,68.44444444444444,136.4845331082529,18628.027777777777,0,1,0,0,0,0,0,0,1.0,77.0,70.25,83.75,0,0,0,0,0,0,4,281,4,335,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
10.2.123.223-52.114.158.91-56535-443-6,10.2.123.223,56535,52.114.158.91,443,6,27/11/2019 01:54:57 PM,573151,231,112,302083.0,6240.0,1440.0,0.0,1307.7186147186144,341.2105222264879,1460.0,0.0,55.71428571428572,231.07927069217894,537943.753042392,598.4461337413701,1675.8801169590633,6777.657898327335,56861.0,0.0,547006.0,2378.286956521739,12662.993287884165,142654.0,0.0,564800.0,5088.28828828829,12452.99375571074,56861.0,0.0,0,0,0,0,4620,2264,403.03515129520844,195.41098244616168,0.0,1460.0,896.2877906976748,665.1374362215123,442407.80906332633,0,1,0,0,0,0,0,0,0.0,898.9008746355685,1307.7186147186146,55.714285714285715,0,0,0,0,0,0,231,302083,112,6240,-1,1026,228,0,0,0,0,0,0,0,0,0,No Label
173.194.203.127-10.2.123.223-19305-51968-17,173.194.203.127,19305,10.2.123.223,51968,17,27/11/2019 01:53:04 PM,119997860,16699,24055,6229098.0,6959999.0,891.0,31.0,373.02221689921544,177.32947687262825,1210.0,22.0,289.3368946165016,226.12716748811118,109911.10174798117,339.62272327189834,2944.5159865531095,2683.2242958071047,53168.0,0.0,1.19987103E8,7185.717031979891,5665.235233525734,129454.0,0.0,1.1999786E8,4988.686289182651,5391.314259837956,100891.0,37.0,0,0,0,0,133592,192440,139.16081503453478,200.46190823736356,22.0,1210.0,323.6311372837695,211.56284355713305,44758.83677397996,0,0,0,0,0,0,0,0,1.0,323.6390783726751,373.02221689921555,289.33689461650386,0,0,0,0,0,0,16699,6229098,24055,6959999,-1,-1,16699,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/11/2019 01:53:05 PM,117146792,201,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7243323231591352,582819.8606965174,1234327.3348692681,8504008.0,0.0,1.16735547E8,583677.7349999999,1237364.7000775577,8504008.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.7157960245296344,0.00853629862950067,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,201,0,1,0,-1,-1,0,0,2.9969415E7,1.7469527557317283E7,4.2604881E7,1.0033931E7,6828542.666666667,1451853.3576784995,8504008.0,5940909.0,No Label
10.2.123.223-52.109.96.2-56094-443-6,10.2.123.223,56094,52.109.96.2,443,6,27/11/2019 01:53:06 PM,90133071,3,5,105.0,35.0,35.0,35.0,35.0,0.0,35.0,0.0,7.0,15.652475842498529,1.553258958634617,0.08875765477912097,1.2876153E7,1.5916115872574387E7,2.9907025E7,103920.0,6.0015531E7,3.00077655E7,4496.4920215652555,3.0010945E7,3.0004586E7,9.0133071E7,2.253326775E7,1.492915213294058E7,3.0016773E7,139554.0,0,1,0,0,60,100,0.033284120542170365,0.05547353423695061,0.0,35.0,19.444444444444443,18.446619684315547,340.27777777777777,0,0,0,1,1,0,0,0,1.0,21.875,35.0,7.0,0,0,0,0,0,0,3,105,5,35,-1,1022,3,0,117740.66666666667,19114.327854605122,139554.0,103920.0,2.9891188333333332E7,17942.09108028753,2.9907025E7,2.9871702E7,No Label
172.217.14.234-10.2.123.223-443-53480-17,10.2.123.223,53480,172.217.14.234,443,17,27/11/2019 01:53:07 PM,115721497,77,112,39160.0,38734.0,1350.0,29.0,508.5714285714284,507.6132082333283,1350.0,22.0,345.8392857142857,436.3393908740237,673.1160762636868,1.633231550746358,615539.8776595744,1604111.9744564826,8343881.0,0.0,1.15584157E8,1520844.1710526315,2241138.435186816,8343881.0,26.0,1.15718092E8,1042505.3333333331,1989824.5880409493,8354812.0,0.0,0,0,0,0,616,896,0.6653906317855532,0.9678409189608047,22.0,1350.0,415.1210526315789,472.7747778379603,223515.99055973272,0,0,0,0,0,0,0,0,1.0,417.3174603174603,508.57142857142856,345.8392857142857,0,0,0,0,0,0,77,39160,112,38734,-1,-1,77,0,5807076.111111111,6374096.830957748,2.2423462E7,1829488.0,6603451.555555556,1453933.5415213373,8343881.0,5043554.0,No Label
209.85.232.127-10.2.123.223-19302-51968-17,10.2.123.223,51968,209.85.232.127,19302,17,27/11/2019 01:53:07 PM,111000480,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.621597312011624,0.2162152812312163,4826107.826086956,5066935.089855787,1.0005591E7,74691.0,1.0083877E8,1.0083877E7,11668.711906442397,1.0106265E7,1.0075564E7,1.1100048E8,9250040.0,2887927.6789258416,1.0106123E7,79699.0,0,0,0,0,88,104,0.09909867056430748,0.11711661066690883,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,81981.81818181819,10254.17073992999,104656.0,74691.0,1.0002016636363639E7,1803.424646206955,1.0005591E7,1.0000576E7,No Label
209.85.232.127-10.2.123.223-19302-51966-17,10.2.123.223,51966,209.85.232.127,19302,17,27/11/2019 01:53:07 PM,110999880,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.621627699056972,0.21621644996372968,4826081.739130436,5066964.113371529,1.0005715E7,74939.0,1.00838708E8,1.00838708E7,11476.900421668046,1.0105966E7,1.0075973E7,1.1099988E8,9249990.0,2888100.882023404,1.0106122E7,79099.0,0,0,0,0,88,104,0.0990992062333761,0.11711724373035358,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,81936.27272727272,10169.026768485852,104492.0,74939.0,1.0002020272727272E7,1802.1527732636944,1.0005715E7,1.0000612E7,No Label
10.2.123.223-64.233.177.127-51966-19302-17,10.2.123.223,51966,64.233.177.127,19302,17,27/11/2019 01:53:07 PM,111005527,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.621341719318174,0.2162054507430067,4826327.260869565,5066699.298287713,1.0006232E7,75303.0,1.00843515E8,1.0084351499999998E7,11228.342316061528,1.0106184E7,1.0076758E7,1.11005527E8,9250460.583333334,2888260.9398237127,1.0105466E7,79058.0,0,0,0,0,88,104,0.09909416492387807,0.11711128581912862,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,82441.27272727272,9864.400611196901,104329.0,75303.0,1.0001995545454545E7,1867.612934397019,1.0006232E7,1.0000726E7,No Label
10.2.123.223-64.233.177.127-51968-19302-17,10.2.123.223,51968,64.233.177.127,19302,17,27/11/2019 01:53:07 PM,111005657,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.621335136100316,0.21620519754231984,4826332.913043479,5066679.308029829,1.0005846E7,76029.0,1.00843738E8,1.0084373799999999E7,10465.513968373201,1.010453E7,1.0076689E7,1.11005657E8,9250471.416666664,2888221.3980538417,1.0105295E7,79188.0,0,0,0,0,88,104,0.09909404887356327,0.11711114866875659,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,82452.36363636365,9112.301271059116,101361.0,76029.0,1.0001981454545455E7,1771.891326443955,1.0005846E7,1.000066E7,No Label
10.2.123.223-108.177.98.127-51966-19302-17,10.2.123.223,51966,108.177.98.127,19302,17,27/11/2019 01:53:08 PM,110197462,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.662562355564958,0.21779085982942148,4791194.0,5100413.30446718,1.000236E7,12568.0,1.00166712E8,1.0016671200000001E7,3520.79974500757,1.0023976E7,1.0013163E7,1.10197462E8,9183121.833333334,2886618.967149783,1.002296E7,16881.0,0,0,0,0,88,104,0.0998208107551515,0.11797004907426997,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,15488.0,3248.08072559781,22365.0,12568.0,1.0001305636363637E7,549.078732555838,1.000236E7,1.0000567E7,No Label
10.2.123.223-108.177.98.127-51968-19302-17,10.2.123.223,51968,108.177.98.127,19302,17,27/11/2019 01:53:08 PM,110197784,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.662545809451123,0.2177902234404278,4791207.999999999,5100556.30813049,1.0002537E7,12581.0,1.00166906E8,1.00166906E7,3591.5596488308997,1.0024449E7,1.0013331E7,1.10197784E8,9183148.666666666,2886528.847362783,1.0022961E7,17194.0,0,0,0,0,88,104,0.09982051907686275,0.11796970436356506,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,15370.909090909088,3191.647707831973,22239.0,12609.0,1.0001465727272728E7,627.944598019441,1.0002537E7,1.0000719E7,No Label
10.2.123.223-74.125.134.127-51966-19302-17,10.2.123.223,51966,74.125.134.127,19302,17,27/11/2019 01:53:08 PM,111024728,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.620369545062069,0.21616805942546422,4827162.0869565215,5065353.811070806,1.0002282E7,80053.0,1.00857654E8,1.0085765399999999E7,8306.53760199363,1.0106249E7,1.0081375E7,1.11024728E8,9252060.666666664,2886851.9612817424,1.0106328E7,85105.0,0,0,0,0,88,104,0.0990770272366711,0.11709103218879312,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,84361.36363636362,7845.428519497541,105076.0,80053.0,1.0001457818181818E7,380.7809916951228,1.0002282E7,1.0000957E7,No Label
10.2.123.223-74.125.134.127-51968-19302-17,10.2.123.223,51968,74.125.134.127,19302,17,27/11/2019 01:53:08 PM,110998954,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.621674597041698,0.21621825373237302,4826041.478260869,5066279.056796031,1.000226E7,79442.0,1.00836861E8,1.0083686100000001E7,4286.890000662287,1.0095358E7,1.0080239E7,1.10998954E8,9249912.833333334,2887489.868232042,1.0095849E7,80910.0,0,0,0,0,88,104,0.09910003296067096,0.11711822077170204,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,82193.18181818182,4073.6492440607076,94167.0,79442.0,1.0001284454545455E7,560.5426591502575,1.000226E7,1.0000483E7,No Label
